iter	Logloss
409	0.07204307297
410	0.07200917159
411	0.07197448417
412	0.0719402129
413	0.07191282637
414	0.07187955947
415	0.07181482209
416	0.07176895612
417	0.07171044677
418	0.0717025626
419	0.07166309656
420	0.07163230854
421	0.07158871098
422	0.07154362105
423	0.07150794801
424	0.07147647616
425	0.07144708012
426	0.07144260408
427	0.0714055483
428	0.0713849195
429	0.07135793166
430	0.07130751199
431	0.0712844065
432	0.0712478482
433	0.07122089858
434	0.0712065654
435	0.07119028137
436	0.07116511221
437	0.07112120151
438	0.07107583926
439	0.07107083501
440	0.07101759647
441	0.07099118772
442	0.0709589371
443	0.07094072194
444	0.07091623043
445	0.07086184854
446	0.07081888076
447	0.07079290169
448	0.07076738134
449	0.07071532921
450	0.07066829017
451	0.07061442706
452	0.0705849281
453	0.07056057102
454	0.07052972312
455	0.07049742789
456	0.07047862469
457	0.07045012377
458	0.07043093255
459	0.07038366874
460	0.0703574623
461	0.07032709088
462	0.0703073456
463	0.07025805407
464	0.07018906961
465	0.07013912853
466	0.07011661279
467	0.07005846454
468	0.07003410662
469	0.07001256879
470	0.06999803433
471	0.06996463194
472	0.06996257942
473	0.0699091702
474	0.06985969334
475	0.06983402371
476	0.06979778584
477	0.06975175717
478	0.06972923685
479	0.06969210704
480	0.06964222307
481	0.06961010868
482	0.06956319404
483	0.06952686228
484	0.06949606168
485	0.06947663207
486	0.06944284208
487	0.06942895558
488	0.06942309581
489	0.06939416688
490	0.06936822031
491	0.06934541102
492	0.06932711598
493	0.06929390008
494	0.0692507627
495	0.06921736291
496	0.06920975936
497	0.06919268522
498	0.06916729763
499	0.06915928638
500	0.0691428968
501	0.06911464628
502	0.06908318321
503	0.06902508664
504	0.06898939477
505	0.06894465748
506	0.06891764501
507	0.06888700085
508	0.06885385449
509	0.06882114769
510	0.06880434406
511	0.06878531333
512	0.06876849291
513	0.06872523704
514	0.06870638148
515	0.06867583755
516	0.06866248345
517	0.06864907788
518	0.0686204037
519	0.06858839694
520	0.06853697183
521	0.0685180114
522	0.06849395429
523	0.06847018773
524	0.06841612039
525	0.06840266047
526	0.06838233402
527	0.06835399575
528	0.06833064449
529	0.0683139928
530	0.06829431171
531	0.06825289695
532	0.06819893823
533	0.0681703165
534	0.0681596666
535	0.06812944718
536	0.06805665454
537	0.0680301838
538	0.06799841673
539	0.06794025954
540	0.0678969912
541	0.06785569491
542	0.06783946827
543	0.06783206206
544	0.06779209723
545	0.06776863475
546	0.06773863958
547	0.0676840969
548	0.06765669089
549	0.06762210257
550	0.06761327124
551	0.06759003136
552	0.06758413018
553	0.06757148878
554	0.06755492806
555	0.06751112322
556	0.06749340535
557	0.06748395552
558	0.06746829734
559	0.0674503543
560	0.06743386757
561	0.06743270326
562	0.067404172
563	0.06739247247
564	0.06736628748
565	0.06734341424
566	0.06729328771
567	0.06728576561
568	0.06725075454
569	0.06720692723
570	0.06718033237
571	0.06716072846
572	0.06710536576
573	0.06708950252
574	0.06707215901
575	0.06703790492
576	0.06700701205
577	0.06696789337
578	0.06694249217
579	0.06691765855
580	0.06690900347
581	0.06689956552
582	0.06688959533
583	0.06686833608
584	0.06685642978
585	0.06682682991
586	0.06680665846
587	0.06677773417
588	0.06673444136
589	0.06672761206
590	0.06669462291
591	0.06666499541
592	0.06661525663
593	0.06658605364
594	0.06657820536
595	0.06655149422
596	0.06654281497
597	0.06651261231
598	0.06647907905
599	0.06645399133
600	0.06643340225
601	0.06641476522
602	0.0663825383
603	0.0663177036
604	0.06627712528
605	0.06626101155
606	0.06625999794
607	0.06625480255
608	0.06623979132
609	0.0662336709
610	0.06621333164
611	0.0661961325
612	0.06618010498
613	0.06617259018
614	0.06615439858
615	0.06612372046
616	0.06609871028
617	0.06607033864
618	0.066065425
619	0.0660199398
620	0.06598954792
621	0.06598493934
622	0.06597187123
623	0.0659364853
624	0.06591846858
625	0.06587379214
626	0.06580122559
627	0.06578413232
628	0.06576657495
629	0.0657252529
630	0.06567959877
631	0.06563788422
632	0.06560956471
633	0.06560488978
634	0.0655741936
635	0.06555725295
636	0.06555476477
637	0.06553559108
638	0.06549706786
639	0.06548941901
640	0.06548874421
641	0.0654600793
642	0.06544430108
643	0.0654317731
644	0.0654045173
645	0.06537382389
646	0.0653694684
647	0.065345694
648	0.06531358755
649	0.06530693904
650	0.06527801294
651	0.06526058333
652	0.06524288728
653	0.06521739907
654	0.06519492114
655	0.0651758643
656	0.06517099321
657	0.06514922579
658	0.06512756443
659	0.06511549602
660	0.06508963439
661	0.06508763656
662	0.06506728707
663	0.06504556864
664	0.06504276598
665	0.06501954611
666	0.06501204313
667	0.06498281862
668	0.06497650867
669	0.06495832977
670	0.06492430345
671	0.06491061947
672	0.06487231784
673	0.06485831843
674	0.06479238028
675	0.06476829253
676	0.06473907211
677	0.064707927
678	0.06470002545
679	0.0646861786
680	0.06467379551
681	0.06465837371
682	0.06464967331
683	0.06462900564
684	0.06461304571
685	0.06458355835
686	0.064574173
687	0.06454465261
688	0.06450642088
689	0.06448476898
690	0.06443056987
691	0.06442640856
692	0.06437666236
693	0.06436269195
694	0.06434799532
695	0.06434570078
696	0.06432254473
697	0.06431912847
698	0.06430328498
699	0.06428723763
700	0.06426905416
701	0.06425680507
702	0.06425293473
703	0.06423882389
704	0.06423148327
705	0.06421326826
706	0.06419629192
707	0.06416134565
708	0.06413152865
709	0.06412583381
710	0.06409922353
711	0.06408230833
712	0.06405767891
713	0.06404973274
714	0.06400638866
715	0.06398535098
716	0.06396023753
717	0.06394262767
718	0.06392484745
719	0.06389633979
720	0.06387652673
721	0.0638577259
722	0.06383470719
723	0.06380159641
724	0.06376240958
725	0.06372996204
726	0.06372762243
727	0.06369224372
728	0.06368591119
729	0.06366990708
730	0.06366206991
731	0.06361785349
732	0.0636069326
733	0.06358288138
734	0.06356209407
735	0.06354745997
736	0.06354519841
737	0.06347057946
738	0.06344785497
739	0.06342578654
740	0.06339313145
741	0.06339168996
742	0.06336939157
743	0.06331349383
744	0.06328811228
745	0.06327795448
746	0.0632639541
747	0.06323752481
748	0.06322564383
749	0.06320213549
750	0.06316136148
751	0.0631475884
752	0.06311012319
753	0.06309409083
754	0.06308403755
755	0.06304767357
756	0.06304026108
757	0.06302741571
758	0.06301684776
759	0.0629765362
760	0.06297506078
761	0.06295221616
762	0.0629346276
763	0.06291939065
764	0.06290337196
765	0.06289355763
766	0.06287352245
767	0.06287162375
768	0.06284974872
769	0.06283176425
770	0.0628114432
771	0.06280694404
772	0.06279682308
773	0.06278136449
774	0.06276660969
775	0.06275217334
776	0.06274937546
777	0.06273677113
778	0.06272822629
779	0.06272496696
780	0.06269024245
781	0.06265593445
782	0.06263772387
783	0.06262593688
784	0.06261626461
785	0.06257647402
786	0.06257367321
787	0.06255735331
788	0.06253504564
789	0.0625053393
790	0.06248122443
791	0.06246111681
792	0.06244054777
793	0.06242527629
794	0.06239553254
795	0.06238002293
796	0.0623689505
797	0.06234937085
798	0.06233456812
799	0.06232537377
800	0.06231314291
801	0.06230059015
802	0.06228946845
803	0.06227208858
804	0.06223503734
805	0.06222330064
806	0.06219107688
807	0.06218193466
808	0.06216642396
809	0.0621467691
810	0.06211847685
811	0.06208684644
812	0.06207695262
813	0.06205056023
814	0.06199084214
815	0.06195503868
816	0.06194952757
817	0.06194095147
818	0.06192183304
819	0.06190703273
820	0.06188015762
821	0.06186985279
822	0.06185638028
823	0.06184076802
824	0.06181797538
825	0.06180439833
826	0.06180197769
827	0.06177659908
828	0.06176700765
829	0.06173919686
830	0.06170642785
831	0.06168494392
832	0.06166216671
833	0.0616603792
834	0.06164712439
835	0.06162479397
836	0.06159981599
837	0.06159619206
838	0.06157258976
839	0.06155793533
840	0.06153378355
841	0.06150378113
842	0.06147233821
843	0.06146313812
844	0.0614526887
845	0.0614233823
846	0.06141166324
847	0.06137396588
848	0.06135700778
849	0.06133769623
850	0.06131137305
851	0.0612916438
852	0.06127679066
853	0.0612611268
854	0.06125316284
855	0.06123984753
856	0.06122899634
857	0.06120716472
858	0.06119048038
859	0.06114716766
860	0.06111639989
861	0.06110591219
862	0.06109783639
863	0.06105725194
864	0.06103635729
865	0.06103088432
866	0.06101375916
867	0.06098687273
868	0.06096543423
869	0.06095435646
870	0.06093196841
871	0.06088938773
872	0.06087692859
873	0.06085895956
874	0.06084028556
875	0.06082989532
876	0.06080849258
877	0.06079060253
878	0.06078510445
879	0.06078177896
880	0.0607737783
881	0.06073660355
882	0.06072492494
883	0.06068136805
884	0.06066726235
885	0.06066532056
886	0.060661705
887	0.06064895786
888	0.06062976847
889	0.06060484412
890	0.06059747217
891	0.06059404486
892	0.06057901224
893	0.06052297056
894	0.06051923869
895	0.06048566867
896	0.06045280675
897	0.0604356035
898	0.0604166342
899	0.06038872617
900	0.06038705286
901	0.06037512671
902	0.06034142726
903	0.06033950844
904	0.06032716285
905	0.06031242903
906	0.06029706714
907	0.0602752193
908	0.06026081585
909	0.06023251844
910	0.06020418725
911	0.06019244223
912	0.0601671614
913	0.06015836785
914	0.0601348536
915	0.06009805957
916	0.06006841379
917	0.06006058263
918	0.06005491463
919	0.06003658461
920	0.06002379754
921	0.05999150539
922	0.05997840724
923	0.05996949205
924	0.05996824838
925	0.05994347402
926	0.05991870008
927	0.05990479995
928	0.05989779225
929	0.05986091352
930	0.05984914556
931	0.05983334506
932	0.05982448316
933	0.05979109027
934	0.05977600608
935	0.05973841429
936	0.05970104138
937	0.05966458294
938	0.05964276196
939	0.05960353088
940	0.05959616754
941	0.05957277638
942	0.05957173696
943	0.05952822226
944	0.0595172273
945	0.059510546
946	0.05948241184
947	0.05947793022
948	0.05945546378
949	0.05945201749
950	0.0594503585
951	0.05944833215
952	0.0594402511
953	0.0594251218
954	0.05940531199
955	0.05939967208
956	0.05936911622
957	0.05933913575
958	0.0593139405
959	0.05930510099
960	0.05929616684
961	0.0592856278
962	0.05927322619
963	0.05926081862
964	0.05924733896
965	0.0592329427
966	0.0592034007
967	0.0591923644
968	0.0591840897
969	0.05916164464
970	0.05914303369
971	0.05913056247
972	0.05911292093
973	0.05910734419
974	0.05909334845
975	0.05907878808
976	0.05906662066
977	0.05902747714
978	0.05900548548
979	0.0589969891
980	0.0589744721
981	0.05896664367
982	0.05895660743
983	0.05893752852
984	0.05891579719
985	0.05890729417
986	0.0588920163
987	0.05885977524
988	0.05884181337
989	0.05881869797
990	0.05878905383
991	0.05876917697
992	0.05874184021
993	0.05870902585
994	0.05870522704
995	0.05870055645
996	0.05867747013
997	0.05867157963
998	0.05866751906
999	0.05864939673
